id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,StPrice1,StPrice2,StPriceCombine
5973,CDS,cde_fo,GBPUSD,8264,OPTCUR,CE,1.285,GBPUSD26SEPTEMBER231.285CE,GBPUSD23SEP1.285CE,GBPUSD 26SEP23 1.285 CE,26-09-2023,1,0.0001,1,285,1.285
5974,CDS,cde_fo,GBPUSD,8265,OPTCUR,PE,1.285,GBPUSD26SEPTEMBER231.285PE,GBPUSD23SEP1.285PE,GBPUSD 26SEP23 1.285 PE,26-09-2023,1,0.0001,1,285,1.285
5975,CDS,cde_fo,GBPUSD,8266,OPTCUR,CE,1.29,GBPUSD26SEPTEMBER231.29CE,GBPUSD23SEP1.29CE,GBPUSD 26SEP23 1.29 CE,26-09-2023,1,0.0001,1,29,1.29
5976,CDS,cde_fo,GBPUSD,8267,OPTCUR,PE,1.29,GBPUSD26SEPTEMBER231.29PE,GBPUSD23SEP1.29PE,GBPUSD 26SEP23 1.29 PE,26-09-2023,1,0.0001,1,29,1.29
5977,CDS,cde_fo,GBPUSD,8268,OPTCUR,CE,1.295,GBPUSD26SEPTEMBER231.295CE,GBPUSD23SEP1.295CE,GBPUSD 26SEP23 1.295 CE,26-09-2023,1,0.0001,1,295,1.295
5978,CDS,cde_fo,EURINR,8269,OPTCUR,PE,95,EURINR02JUNE2395PE,EURINR2360295PE,EURINR 02JUN23 95 PE,02-06-2023,1,0.0025,95,,95
5979,CDS,cde_fo,EURUSD,8270,OPTCUR,CE,1.195,EURUSD29MAY231.195CE,EURUSD23MAY1.195CE,EURUSD 29MAY23 1.195 CE,29-05-2023,1,0.0001,1,195,1.195
5980,CDS,cde_fo,EURUSD,8271,OPTCUR,PE,1.195,EURUSD29MAY231.195PE,EURUSD23MAY1.195PE,EURUSD 29MAY23 1.195 PE,29-05-2023,1,0.0001,1,195,1.195
5981,CDS,cde_fo,GBPUSD,8272,OPTCUR,PE,1.32,GBPUSD28MARCH241.32PE,GBPUSD24MAR1.32PE,GBPUSD 28MAR24 1.32 PE,28-03-2024,1,0.0001,1,32,1.32
5982,CDS,cde_fo,GBPUSD,8273,OPTCUR,CE,1.325,GBPUSD28MARCH241.325CE,GBPUSD24MAR1.325CE,GBPUSD 28MAR24 1.325 CE,28-03-2024,1,0.0001,1,325,1.325
5983,CDS,cde_fo,GBPUSD,8274,OPTCUR,PE,1.325,GBPUSD28MARCH241.325PE,GBPUSD24MAR1.325PE,GBPUSD 28MAR24 1.325 PE,28-03-2024,1,0.0001,1,325,1.325
5984,CDS,cde_fo,GBPUSD,8275,OPTCUR,CE,1.33,GBPUSD28MARCH241.33CE,GBPUSD24MAR1.33CE,GBPUSD 28MAR24 1.33 CE,28-03-2024,1,0.0001,1,33,1.33
5985,CDS,cde_fo,GBPUSD,8276,OPTCUR,PE,1.33,GBPUSD28MARCH241.33PE,GBPUSD24MAR1.33PE,GBPUSD 28MAR24 1.33 PE,28-03-2024,1,0.0001,1,33,1.33
5986,CDS,cde_fo,GBPUSD,8277,OPTCUR,CE,1.335,GBPUSD28MARCH241.335CE,GBPUSD24MAR1.335CE,GBPUSD 28MAR24 1.335 CE,28-03-2024,1,0.0001,1,335,1.335
5987,CDS,cde_fo,GBPUSD,8278,OPTCUR,PE,1.335,GBPUSD28MARCH241.335PE,GBPUSD24MAR1.335PE,GBPUSD 28MAR24 1.335 PE,28-03-2024,1,0.0001,1,335,1.335
5988,CDS,cde_fo,GBPUSD,8279,OPTCUR,CE,1.34,GBPUSD28MARCH241.34CE,GBPUSD24MAR1.34CE,GBPUSD 28MAR24 1.34 CE,28-03-2024,1,0.0001,1,34,1.34
5989,CDS,cde_fo,GBPINR,8280,OPTCUR,CE,108,GBPINR30JUNE23108CE,GBPINR23630108CE,GBPINR 30JUN23 108 CE,30-06-2023,1,0.0025,108,,108
5990,CDS,cde_fo,GBPINR,8281,OPTCUR,PE,108,GBPINR30JUNE23108PE,GBPINR23630108PE,GBPINR 30JUN23 108 PE,30-06-2023,1,0.0025,108,,108
5991,CDS,cde_fo,GBPINR,8282,OPTCUR,CE,108.25,GBPINR30JUNE23108.25CE,GBPINR23630108.25CE,GBPINR 30JUN23 108.25 CE,30-06-2023,1,0.0025,108,25,108.25
5992,CDS,cde_fo,GBPINR,8283,OPTCUR,PE,108.25,GBPINR30JUNE23108.25PE,GBPINR23630108.25PE,GBPINR 30JUN23 108.25 PE,30-06-2023,1,0.0025,108,25,108.25
5993,CDS,cde_fo,GBPINR,8284,OPTCUR,CE,108.5,GBPINR30JUNE23108.5CE,GBPINR23630108.5CE,GBPINR 30JUN23 108.5 CE,30-06-2023,1,0.0025,108,5,108.5
5994,CDS,cde_fo,GBPINR,8285,OPTCUR,PE,108.5,GBPINR30JUNE23108.5PE,GBPINR23630108.5PE,GBPINR 30JUN23 108.5 PE,30-06-2023,1,0.0025,108,5,108.5
5995,CDS,cde_fo,GBPINR,8286,OPTCUR,CE,108.5,GBPINR26SEPTEMBER23108.5CE,GBPINR23SEP108.5CE,GBPINR 26SEP23 108.5 CE,26-09-2023,1,0.0025,108,5,108.5
5996,CDS,cde_fo,GBPUSD,8293,OPTCUR,PE,1.295,GBPUSD26SEPTEMBER231.295PE,GBPUSD23SEP1.295PE,GBPUSD 26SEP23 1.295 PE,26-09-2023,1,0.0001,1,295,1.295
5997,CDS,cde_fo,GBPINR,8294,OPTCUR,PE,108.5,GBPINR26SEPTEMBER23108.5PE,GBPINR23SEP108.5PE,GBPINR 26SEP23 108.5 PE,26-09-2023,1,0.0025,108,5,108.5
5998,CDS,cde_fo,GBPINR,8295,OPTCUR,CE,108.5,GBPINR27DECEMBER23108.5CE,GBPINR23DEC108.5CE,GBPINR 27DEC23 108.5 CE,27-12-2023,1,0.0025,108,5,108.5
5999,CDS,cde_fo,GBPINR,8296,OPTCUR,PE,108.5,GBPINR27DECEMBER23108.5PE,GBPINR23DEC108.5PE,GBPINR 27DEC23 108.5 PE,27-12-2023,1,0.0025,108,5,108.5
6000,CDS,cde_fo,GBPINR,8297,OPTCUR,CE,108.5,GBPINR28MARCH24108.5CE,GBPINR24MAR108.5CE,GBPINR 28MAR24 108.5 CE,28-03-2024,1,0.0025,108,5,108.5
6001,CDS,cde_fo,GBPINR,8298,OPTCUR,CE,99,GBPINR26MAY2399CE,GBPINR2352699CE,GBPINR 26MAY23 99 CE,26-05-2023,1,0.0025,99,,99
6002,CDS,cde_fo,GBPINR,8299,OPTCUR,PE,99,GBPINR26MAY2399PE,GBPINR2352699PE,GBPINR 26MAY23 99 PE,26-05-2023,1,0.0025,99,,99
6003,CDS,cde_fo,GBPINR,8300,OPTCUR,CE,99.25,GBPINR26MAY2399.25CE,GBPINR2352699.25CE,GBPINR 26MAY23 99.25 CE,26-05-2023,1,0.0025,99,25,99.25
6004,CDS,cde_fo,JPYINR,8301,OPTCUR,PE,58.5,JPYINR28APRIL2358.5PE,JPYINR2342858.5PE,JPYINR 28APR23 58.5 PE,28-04-2023,1,0.0025,58,5,58.5
6005,CDS,cde_fo,JPYINR,8302,OPTCUR,CE,64,JPYINR27DECEMBER2364CE,JPYINR23DEC64CE,JPYINR 27DEC23 64 CE,27-12-2023,1,0.0025,64,,64
6006,CDS,cde_fo,JPYINR,8303,OPTCUR,PE,64,JPYINR27DECEMBER2364PE,JPYINR23DEC64PE,JPYINR 27DEC23 64 PE,27-12-2023,1,0.0025,64,,64
6007,CDS,cde_fo,GBPINR,8304,OPTCUR,PE,108.5,GBPINR28MARCH24108.5PE,GBPINR24MAR108.5PE,GBPINR 28MAR24 108.5 PE,28-03-2024,1,0.0025,108,5,108.5
6008,CDS,cde_fo,USDINR,8305,OPTCUR,CE,75.75,USDINR28APRIL2375.75CE,USDINR2342875.75CE,USDINR 28APR23 75.75 CE,28-04-2023,1,0.0025,75,75,75.75
6009,CDS,cde_fo,EURINR,8306,OPTCUR,CE,93,EURINR07JULY2393CE,EURINR2370793CE,EURINR 07JUL23 93 CE,07-07-2023,1,0.0025,93,,93
6010,CDS,cde_fo,EURINR,8307,OPTCUR,PE,93,EURINR07JULY2393PE,EURINR2370793PE,EURINR 07JUL23 93 PE,07-07-2023,1,0.0025,93,,93
6011,CDS,cde_fo,EURINR,8308,OPTCUR,PE,83.5,EURINR21APRIL2383.5PE,EURINR2342183.5PE,EURINR 21APR23 83.5 PE,21-04-2023,1,0.0025,83,5,83.5
6012,CDS,cde_fo,USDINR,8309,OPTCUR,PE,75.75,USDINR28APRIL2375.75PE,USDINR2342875.75PE,USDINR 28APR23 75.75 PE,28-04-2023,1,0.0025,75,75,75.75
6013,CDS,cde_fo,USDINR,8310,OPTCUR,CE,75.75,USDINR04MAY2375.75CE,USDINR2350475.75CE,USDINR 04MAY23 75.75 CE,04-05-2023,1,0.0025,75,75,75.75
6014,CDS,cde_fo,USDINR,8311,OPTCUR,PE,75.75,USDINR04MAY2375.75PE,USDINR2350475.75PE,USDINR 04MAY23 75.75 PE,04-05-2023,1,0.0025,75,75,75.75
6015,CDS,cde_fo,GBPINR,8312,OPTCUR,CE,92,GBPINR27DECEMBER2392CE,GBPINR23DEC92CE,GBPINR 27DEC23 92 CE,27-12-2023,1,0.0025,92,,92
6016,CDS,cde_fo,GBPINR,8313,OPTCUR,PE,92,GBPINR27DECEMBER2392PE,GBPINR23DEC92PE,GBPINR 27DEC23 92 PE,27-12-2023,1,0.0025,92,,92
6017,CDS,cde_fo,GBPINR,8314,OPTCUR,CE,92.25,GBPINR27DECEMBER2392.25CE,GBPINR23DEC92.25CE,GBPINR 27DEC23 92.25 CE,27-12-2023,1,0.0025,92,25,92.25
6018,CDS,cde_fo,EURINR,8315,OPTCUR,CE,83.75,EURINR21APRIL2383.75CE,EURINR2342183.75CE,EURINR 21APR23 83.75 CE,21-04-2023,1,0.0025,83,75,83.75
6019,CDS,cde_fo,JPYINR,8316,OPTCUR,CE,67.75,JPYINR19MAY2367.75CE,JPYINR2351967.75CE,JPYINR 19MAY23 67.75 CE,19-05-2023,1,0.0025,67,75,67.75
6020,CDS,cde_fo,JPYINR,8317,OPTCUR,PE,67.75,JPYINR19MAY2367.75PE,JPYINR2351967.75PE,JPYINR 19MAY23 67.75 PE,19-05-2023,1,0.0025,67,75,67.75
6021,CDS,cde_fo,JPYINR,8318,OPTCUR,CE,68,JPYINR19MAY2368CE,JPYINR2351968CE,JPYINR 19MAY23 68 CE,19-05-2023,1,0.0025,68,,68
6022,CDS,cde_fo,JPYINR,8319,OPTCUR,PE,68,JPYINR19MAY2368PE,JPYINR2351968PE,JPYINR 19MAY23 68 PE,19-05-2023,1,0.0025,68,,68
6023,CDS,cde_fo,JPYINR,8320,OPTCUR,CE,67.75,JPYINR26MAY2367.75CE,JPYINR2352667.75CE,JPYINR 26MAY23 67.75 CE,26-05-2023,1,0.0025,67,75,67.75
6024,CDS,cde_fo,JPYINR,8321,OPTCUR,PE,67.75,JPYINR26MAY2367.75PE,JPYINR2352667.75PE,JPYINR 26MAY23 67.75 PE,26-05-2023,1,0.0025,67,75,67.75
6025,CDS,cde_fo,JPYINR,8322,OPTCUR,CE,68,JPYINR26MAY2368CE,JPYINR2352668CE,JPYINR 26MAY23 68 CE,26-05-2023,1,0.0025,68,,68
6026,CDS,cde_fo,JPYINR,8323,OPTCUR,PE,68,JPYINR26MAY2368PE,JPYINR2352668PE,JPYINR 26MAY23 68 PE,26-05-2023,1,0.0025,68,,68
6027,CDS,cde_fo,JPYINR,8324,OPTCUR,CE,58.75,JPYINR28APRIL2358.75CE,JPYINR2342858.75CE,JPYINR 28APR23 58.75 CE,28-04-2023,1,0.0025,58,75,58.75
6028,CDS,cde_fo,JPYINR,8325,OPTCUR,PE,58.75,JPYINR28APRIL2358.75PE,JPYINR2342858.75PE,JPYINR 28APR23 58.75 PE,28-04-2023,1,0.0025,58,75,58.75
6029,CDS,cde_fo,EURINR,8326,OPTCUR,CE,91.5,EURINR12MAY2391.5CE,EURINR2351291.5CE,EURINR 12MAY23 91.5 CE,12-05-2023,1,0.0025,91,5,91.5
6030,CDS,cde_fo,EURINR,8327,OPTCUR,PE,91.5,EURINR12MAY2391.5PE,EURINR2351291.5PE,EURINR 12MAY23 91.5 PE,12-05-2023,1,0.0025,91,5,91.5
6031,CDS,cde_fo,EURINR,8328,OPTCUR,CE,91.75,EURINR12MAY2391.75CE,EURINR2351291.75CE,EURINR 12MAY23 91.75 CE,12-05-2023,1,0.0025,91,75,91.75
6032,CDS,cde_fo,EURINR,8329,OPTCUR,PE,91.75,EURINR12MAY2391.75PE,EURINR2351291.75PE,EURINR 12MAY23 91.75 PE,12-05-2023,1,0.0025,91,75,91.75
6033,CDS,cde_fo,GBPINR,8330,OPTCUR,CE,97.25,GBPINR29MAY2397.25CE,GBPINR23MAY97.25CE,GBPINR 29MAY23 97.25 CE,29-05-2023,1,0.0025,97,25,97.25
6034,CDS,cde_fo,GBPINR,8331,OPTCUR,PE,97.25,GBPINR29MAY2397.25PE,GBPINR23MAY97.25PE,GBPINR 29MAY23 97.25 PE,29-05-2023,1,0.0025,97,25,97.25
6035,CDS,cde_fo,JPYINR,8332,OPTCUR,CE,59,JPYINR28APRIL2359CE,JPYINR2342859CE,JPYINR 28APR23 59 CE,28-04-2023,1,0.0025,59,,59
6036,CDS,cde_fo,JPYINR,8333,OPTCUR,PE,59,JPYINR28APRIL2359PE,JPYINR2342859PE,JPYINR 28APR23 59 PE,28-04-2023,1,0.0025,59,,59
6037,CDS,cde_fo,EURINR,8334,OPTCUR,CE,92,EURINR12MAY2392CE,EURINR2351292CE,EURINR 12MAY23 92 CE,12-05-2023,1,0.0025,92,,92
6038,CDS,cde_fo,EURINR,8335,OPTCUR,PE,92,EURINR12MAY2392PE,EURINR2351292PE,EURINR 12MAY23 92 PE,12-05-2023,1,0.0025,92,,92
6039,CDS,cde_fo,JPYINR,8336,OPTCUR,CE,59.25,JPYINR28APRIL2359.25CE,JPYINR2342859.25CE,JPYINR 28APR23 59.25 CE,28-04-2023,1,0.0025,59,25,59.25
6040,CDS,cde_fo,JPYINR,8337,OPTCUR,PE,59.25,JPYINR28APRIL2359.25PE,JPYINR2342859.25PE,JPYINR 28APR23 59.25 PE,28-04-2023,1,0.0025,59,25,59.25
6041,CDS,cde_fo,JPYINR,8338,OPTCUR,CE,59.5,JPYINR28APRIL2359.5CE,JPYINR2342859.5CE,JPYINR 28APR23 59.5 CE,28-04-2023,1,0.0025,59,5,59.5
6042,CDS,cde_fo,GBPINR,8339,OPTCUR,PE,92.25,GBPINR27DECEMBER2392.25PE,GBPINR23DEC92.25PE,GBPINR 27DEC23 92.25 PE,27-12-2023,1,0.0025,92,25,92.25
6043,CDS,cde_fo,GBPINR,8340,OPTCUR,CE,92.5,GBPINR27DECEMBER2392.5CE,GBPINR23DEC92.5CE,GBPINR 27DEC23 92.5 CE,27-12-2023,1,0.0025,92,5,92.5
6044,CDS,cde_fo,GBPINR,8341,OPTCUR,PE,92.5,GBPINR27DECEMBER2392.5PE,GBPINR23DEC92.5PE,GBPINR 27DEC23 92.5 PE,27-12-2023,1,0.0025,92,5,92.5
6045,CDS,cde_fo,GBPINR,8342,OPTCUR,CE,92.75,GBPINR27DECEMBER2392.75CE,GBPINR23DEC92.75CE,GBPINR 27DEC23 92.75 CE,27-12-2023,1,0.0025,92,75,92.75
6046,CDS,cde_fo,GBPINR,8343,OPTCUR,PE,92.75,GBPINR27DECEMBER2392.75PE,GBPINR23DEC92.75PE,GBPINR 27DEC23 92.75 PE,27-12-2023,1,0.0025,92,75,92.75
6047,CDS,cde_fo,GBPINR,8344,OPTCUR,PE,97.5,GBPINR19MAY2397.5PE,GBPINR2351997.5PE,GBPINR 19MAY23 97.5 PE,19-05-2023,1,0.0025,97,5,97.5
6048,CDS,cde_fo,GBPINR,8345,OPTCUR,CE,97.75,GBPINR19MAY2397.75CE,GBPINR2351997.75CE,GBPINR 19MAY23 97.75 CE,19-05-2023,1,0.0025,97,75,97.75
6049,CDS,cde_fo,GBPINR,8346,OPTCUR,PE,97.75,GBPINR19MAY2397.75PE,GBPINR2351997.75PE,GBPINR 19MAY23 97.75 PE,19-05-2023,1,0.0025,97,75,97.75
6050,CDS,cde_fo,GBPINR,8347,OPTCUR,CE,98,GBPINR19MAY2398CE,GBPINR2351998CE,GBPINR 19MAY23 98 CE,19-05-2023,1,0.0025,98,,98
6051,CDS,cde_fo,GBPUSD,8348,OPTCUR,CE,1.065,GBPUSD27DECEMBER231.065CE,GBPUSD23DEC1.065CE,GBPUSD 27DEC23 1.065 CE,27-12-2023,1,0.0001,1,65,1.65
6052,CDS,cde_fo,GBPUSD,8349,OPTCUR,PE,1.065,GBPUSD27DECEMBER231.065PE,GBPUSD23DEC1.065PE,GBPUSD 27DEC23 1.065 PE,27-12-2023,1,0.0001,1,65,1.65
6053,CDS,cde_fo,GBPUSD,8350,OPTCUR,CE,1.07,GBPUSD27DECEMBER231.07CE,GBPUSD23DEC1.07CE,GBPUSD 27DEC23 1.07 CE,27-12-2023,1,0.0001,1,7,1.7
6054,CDS,cde_fo,GBPUSD,8351,OPTCUR,PE,1.07,GBPUSD27DECEMBER231.07PE,GBPUSD23DEC1.07PE,GBPUSD 27DEC23 1.07 PE,27-12-2023,1,0.0001,1,7,1.7
6055,CDS,cde_fo,GBPUSD,8352,OPTCUR,PE,1.34,GBPUSD28MARCH241.34PE,GBPUSD24MAR1.34PE,GBPUSD 28MAR24 1.34 PE,28-03-2024,1,0.0001,1,34,1.34
6056,CDS,cde_fo,GBPUSD,8353,OPTCUR,CE,1.345,GBPUSD28MARCH241.345CE,GBPUSD24MAR1.345CE,GBPUSD 28MAR24 1.345 CE,28-03-2024,1,0.0001,1,345,1.345
6057,CDS,cde_fo,GBPUSD,8354,OPTCUR,PE,1.345,GBPUSD28MARCH241.345PE,GBPUSD24MAR1.345PE,GBPUSD 28MAR24 1.345 PE,28-03-2024,1,0.0001,1,345,1.345
6058,CDS,cde_fo,JPYINR,8355,OPTCUR,CE,56.5,JPYINR09JUNE2356.5CE,JPYINR2360956.5CE,JPYINR 09JUN23 56.5 CE,09-06-2023,1,0.0025,56,5,56.5
6059,CDS,cde_fo,JPYINR,8356,OPTCUR,PE,56.5,JPYINR09JUNE2356.5PE,JPYINR2360956.5PE,JPYINR 09JUN23 56.5 PE,09-06-2023,1,0.0025,56,5,56.5
6060,CDS,cde_fo,JPYINR,8357,OPTCUR,PE,59.5,JPYINR28APRIL2359.5PE,JPYINR2342859.5PE,JPYINR 28APR23 59.5 PE,28-04-2023,1,0.0025,59,5,59.5
6061,CDS,cde_fo,GBPINR,8358,OPTCUR,PE,99.25,GBPINR26MAY2399.25PE,GBPINR2352699.25PE,GBPINR 26MAY23 99.25 PE,26-05-2023,1,0.0025,99,25,99.25
6062,CDS,cde_fo,JPYINR,8359,OPTCUR,CE,56.5,JPYINR28MARCH2456.5CE,JPYINR24MAR56.5CE,JPYINR 28MAR24 56.5 CE,28-03-2024,1,0.0025,56,5,56.5
6063,CDS,cde_fo,USDINR,8360,OPTCUR,CE,75.75,USDINR12MAY2375.75CE,USDINR2351275.75CE,USDINR 12MAY23 75.75 CE,12-05-2023,1,0.0025,75,75,75.75
6064,CDS,cde_fo,USDINR,8361,OPTCUR,PE,75.75,USDINR12MAY2375.75PE,USDINR2351275.75PE,USDINR 12MAY23 75.75 PE,12-05-2023,1,0.0025,75,75,75.75
6065,CDS,cde_fo,USDINR,8362,OPTCUR,CE,75.75,USDINR19MAY2375.75CE,USDINR2351975.75CE,USDINR 19MAY23 75.75 CE,19-05-2023,1,0.0025,75,75,75.75
6066,CDS,cde_fo,USDINR,8363,OPTCUR,PE,75.75,USDINR19MAY2375.75PE,USDINR2351975.75PE,USDINR 19MAY23 75.75 PE,19-05-2023,1,0.0025,75,75,75.75
6067,CDS,cde_fo,USDINR,8364,OPTCUR,CE,75.75,USDINR26MAY2375.75CE,USDINR2352675.75CE,USDINR 26MAY23 75.75 CE,26-05-2023,1,0.0025,75,75,75.75
6068,CDS,cde_fo,USDINR,8365,OPTCUR,PE,75.75,USDINR26MAY2375.75PE,USDINR2352675.75PE,USDINR 26MAY23 75.75 PE,26-05-2023,1,0.0025,75,75,75.75
6069,CDS,cde_fo,USDINR,8366,OPTCUR,CE,75.75,USDINR29MAY2375.75CE,USDINR23MAY75.75CE,USDINR 29MAY23 75.75 CE,29-05-2023,1,0.0025,75,75,75.75
6070,CDS,cde_fo,JPYINR,8367,OPTCUR,PE,56.5,JPYINR28MARCH2456.5PE,JPYINR24MAR56.5PE,JPYINR 28MAR24 56.5 PE,28-03-2024,1,0.0025,56,5,56.5
6071,CDS,cde_fo,JPYINR,8368,OPTCUR,CE,56.75,JPYINR28MARCH2456.75CE,JPYINR24MAR56.75CE,JPYINR 28MAR24 56.75 CE,28-03-2024,1,0.0025,56,75,56.75
6072,CDS,cde_fo,GBPINR,8369,OPTCUR,CE,99.5,GBPINR26MAY2399.5CE,GBPINR2352699.5CE,GBPINR 26MAY23 99.5 CE,26-05-2023,1,0.0025,99,5,99.5
6073,CDS,cde_fo,GBPINR,8370,OPTCUR,PE,99.5,GBPINR26MAY2399.5PE,GBPINR2352699.5PE,GBPINR 26MAY23 99.5 PE,26-05-2023,1,0.0025,99,5,99.5
6074,CDS,cde_fo,USDINR,8371,OPTCUR,PE,75.75,USDINR29MAY2375.75PE,USDINR23MAY75.75PE,USDINR 29MAY23 75.75 PE,29-05-2023,1,0.0025,75,75,75.75
6075,CDS,cde_fo,JPYINR,8372,OPTCUR,PE,56.75,JPYINR28MARCH2456.75PE,JPYINR24MAR56.75PE,JPYINR 28MAR24 56.75 PE,28-03-2024,1,0.0025,56,75,56.75
6076,CDS,cde_fo,JPYINR,8373,OPTCUR,CE,57,JPYINR28MARCH2457CE,JPYINR24MAR57CE,JPYINR 28MAR24 57 CE,28-03-2024,1,0.0025,57,,57
6077,CDS,cde_fo,JPYINR,8374,OPTCUR,PE,57,JPYINR28MARCH2457PE,JPYINR24MAR57PE,JPYINR 28MAR24 57 PE,28-03-2024,1,0.0025,57,,57
6078,CDS,cde_fo,JPYINR,8375,OPTCUR,CE,57.25,JPYINR28MARCH2457.25CE,JPYINR24MAR57.25CE,JPYINR 28MAR24 57.25 CE,28-03-2024,1,0.0025,57,25,57.25
6079,CDS,cde_fo,USDINR,8376,OPTCUR,CE,75.75,USDINR02JUNE2375.75CE,USDINR2360275.75CE,USDINR 02JUN23 75.75 CE,02-06-2023,1,0.0025,75,75,75.75
6080,CDS,cde_fo,USDINR,8377,OPTCUR,PE,75.75,USDINR02JUNE2375.75PE,USDINR2360275.75PE,USDINR 02JUN23 75.75 PE,02-06-2023,1,0.0025,75,75,75.75
6081,CDS,cde_fo,GBPINR,8378,OPTCUR,CE,99.75,GBPINR26MAY2399.75CE,GBPINR2352699.75CE,GBPINR 26MAY23 99.75 CE,26-05-2023,1,0.0025,99,75,99.75
6082,CDS,cde_fo,USDINR,8379,OPTCUR,CE,75.75,USDINR09JUNE2375.75CE,USDINR2360975.75CE,USDINR 09JUN23 75.75 CE,09-06-2023,1,0.0025,75,75,75.75
6083,CDS,cde_fo,USDINR,8380,OPTCUR,PE,75.75,USDINR09JUNE2375.75PE,USDINR2360975.75PE,USDINR 09JUN23 75.75 PE,09-06-2023,1,0.0025,75,75,75.75
6084,CDS,cde_fo,JPYINR,8381,OPTCUR,CE,55.5,JPYINR27DECEMBER2355.5CE,JPYINR23DEC55.5CE,JPYINR 27DEC23 55.5 CE,27-12-2023,1,0.0025,55,5,55.5
6085,CDS,cde_fo,JPYINR,8382,OPTCUR,PE,55.5,JPYINR27DECEMBER2355.5PE,JPYINR23DEC55.5PE,JPYINR 27DEC23 55.5 PE,27-12-2023,1,0.0025,55,5,55.5
6086,CDS,cde_fo,JPYINR,8383,OPTCUR,CE,55.75,JPYINR27DECEMBER2355.75CE,JPYINR23DEC55.75CE,JPYINR 27DEC23 55.75 CE,27-12-2023,1,0.0025,55,75,55.75
6087,CDS,cde_fo,JPYINR,8384,OPTCUR,PE,55.75,JPYINR27DECEMBER2355.75PE,JPYINR23DEC55.75PE,JPYINR 27DEC23 55.75 PE,27-12-2023,1,0.0025,55,75,55.75
6088,CDS,cde_fo,USDINR,8385,OPTCUR,CE,75.75,USDINR16JUNE2375.75CE,USDINR2361675.75CE,USDINR 16JUN23 75.75 CE,16-06-2023,1,0.0025,75,75,75.75
6089,CDS,cde_fo,USDINR,8386,OPTCUR,PE,75.75,USDINR16JUNE2375.75PE,USDINR2361675.75PE,USDINR 16JUN23 75.75 PE,16-06-2023,1,0.0025,75,75,75.75
6090,CDS,cde_fo,GBPINR,8387,OPTCUR,PE,98,GBPINR19MAY2398PE,GBPINR2351998PE,GBPINR 19MAY23 98 PE,19-05-2023,1,0.0025,98,,98
6091,CDS,cde_fo,USDINR,8388,OPTCUR,CE,75.75,USDINR23JUNE2375.75CE,USDINR2362375.75CE,USDINR 23JUN23 75.75 CE,23-06-2023,1,0.0025,75,75,75.75
6092,CDS,cde_fo,USDINR,8389,OPTCUR,PE,75.75,USDINR23JUNE2375.75PE,USDINR2362375.75PE,USDINR 23JUN23 75.75 PE,23-06-2023,1,0.0025,75,75,75.75
6093,CDS,cde_fo,GBPINR,8390,OPTCUR,CE,98.25,GBPINR19MAY2398.25CE,GBPINR2351998.25CE,GBPINR 19MAY23 98.25 CE,19-05-2023,1,0.0025,98,25,98.25
6094,CDS,cde_fo,EURINR,8395,OPTCUR,CE,93.25,EURINR07JULY2393.25CE,EURINR2370793.25CE,EURINR 07JUL23 93.25 CE,07-07-2023,1,0.0025,93,25,93.25
6095,CDS,cde_fo,EURINR,8396,OPTCUR,PE,93.25,EURINR07JULY2393.25PE,EURINR2370793.25PE,EURINR 07JUL23 93.25 PE,07-07-2023,1,0.0025,93,25,93.25
6096,CDS,cde_fo,EURINR,8397,OPTCUR,CE,93.5,EURINR07JULY2393.5CE,EURINR2370793.5CE,EURINR 07JUL23 93.5 CE,07-07-2023,1,0.0025,93,5,93.5
6097,CDS,cde_fo,EURINR,8398,OPTCUR,PE,93.5,EURINR07JULY2393.5PE,EURINR2370793.5PE,EURINR 07JUL23 93.5 PE,07-07-2023,1,0.0025,93,5,93.5
6098,CDS,cde_fo,EURINR,8399,OPTCUR,CE,93.75,EURINR07JULY2393.75CE,EURINR2370793.75CE,EURINR 07JUL23 93.75 CE,07-07-2023,1,0.0025,93,75,93.75
6099,CDS,cde_fo,USDINR,8402,OPTCUR,CE,85.5,USDINR27JUNE2385.5CE,USDINR23JUN85.5CE,USDINR 27JUN23 85.5 CE,27-06-2023,1,0.0025,85,5,85.5
6100,CDS,cde_fo,USDINR,8403,OPTCUR,PE,85.5,USDINR27JUNE2385.5PE,USDINR23JUN85.5PE,USDINR 27JUN23 85.5 PE,27-06-2023,1,0.0025,85,5,85.5
6101,CDS,cde_fo,JPYINR,8404,OPTCUR,CE,59.75,JPYINR28APRIL2359.75CE,JPYINR2342859.75CE,JPYINR 28APR23 59.75 CE,28-04-2023,1,0.0025,59,75,59.75
6102,CDS,cde_fo,JPYINR,8405,OPTCUR,PE,59.75,JPYINR28APRIL2359.75PE,JPYINR2342859.75PE,JPYINR 28APR23 59.75 PE,28-04-2023,1,0.0025,59,75,59.75
6103,CDS,cde_fo,JPYINR,8406,OPTCUR,CE,60,JPYINR28APRIL2360CE,JPYINR2342860CE,JPYINR 28APR23 60 CE,28-04-2023,1,0.0025,60,,60
